Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Hour,DayOfWeek,Month,CO(GT)_lag1,CO(GT)_lag24,NMHC(GT)_lag1,NMHC(GT)_lag24,C6H6(GT)_lag1,C6H6(GT)_lag24,NOx(GT)_lag1,NOx(GT)_lag24,NO2(GT)_lag1,NO2(GT)_lag24
2004-09-03,17:00:00,4.6,275.0,21.9,341.1794871794872,87.24786324786325,39.3,16.0,1.1138,17.0,4.0,9.0,4.559374999999999,3.625,275.0,275.0,13.9,15.3,343.2051282051282,389.7948717948718,87.52136752136752,93.8119658119658
2004-09-03,18:00:00,4.3,275.0,23.2,339.1538461538462,86.97435897435898,37.0,23.6,1.4639,18.0,4.0,9.0,4.6,3.665625,275.0,275.0,21.9,26.0,341.1794871794872,387.7692307692308,87.24786324786325,93.53846153846153
2004-09-03,19:00:00,4.9,275.0,24.5,337.12820512820514,86.7008547008547,33.2,30.1,1.5095,19.0,4.0,9.0,4.3,3.70625,275.0,275.0,23.2,28.6,339.1538461538462,385.7435897435897,86.97435897435898,93.26495726495726
2004-09-03,20:00:00,4.0,275.0,16.3,335.1025641025641,86.42735042735043,31.0,33.1,1.462,20.0,4.0,9.0,4.9,3.7468749999999997,275.0,275.0,24.5,17.0,337.12820512820514,383.71794871794873,86.7008547008547,92.99145299145299
2004-09-03,21:00:00,2.6,275.0,13.1,333.0769230769231,86.15384615384616,29.5,33.4,1.3562,21.0,4.0,9.0,4.0,3.7874999999999996,275.0,275.0,16.3,12.0,335.1025641025641,381.6923076923077,86.42735042735043,92.71794871794872
2004-09-03,22:00:00,1.3,275.0,8.1,331.05128205128204,85.88034188034187,29.1,36.7,1.4502,22.0,4.0,9.0,2.6,3.828125,275.0,275.0,13.1,10.1,333.0769230769231,379.6666666666667,86.15384615384616,92.44444444444444
2004-09-03,23:00:00,1.5,275.0,8.1,329.025641025641,85.6068376068376,27.8,40.7,1.5002,23.0,4.0,9.0,1.3,3.8687499999999995,275.0,275.0,8.1,9.7,331.05128205128204,377.64102564102564,85.88034188034187,92.17094017094017
2004-09-04,0:00:00,2.2,275.0,11.4,327.0,85.33333333333333,26.0,45.3,1.4999,0.0,5.0,9.0,1.5,3.909375,275.0,275.0,8.1,9.6,329.025641025641,375.61538461538464,85.6068376068376,91.8974358974359
2004-09-04,1:00:00,1.2,275.0,6.7,324.974358974359,85.05982905982906,25.8,45.4,1.487,1.0,5.0,9.0,2.2,3.9499999999999997,275.0,275.0,11.4,8.5,327.0,373.5897435897436,85.33333333333333,91.62393162393163
2004-09-04,2:00:00,0.9,275.0,6.2,322.94871794871796,84.78632478632478,25.4,45.9,1.4684,2.0,5.0,9.0,1.2,3.9906249999999996,275.0,275.0,6.7,5.7,324.974358974359,371.56410256410254,85.05982905982906,91.35042735042735
2004-09-04,3:00:00,0.8,275.0,4.5,320.9230769230769,84.51282051282051,25.2,46.4,1.464,3.0,5.0,9.0,0.9,4.03125,275.0,275.0,6.2,3.1,322.94871794871796,369.53846153846155,84.78632478632478,91.07692307692308
2004-09-04,4:00:00,0.8,275.0,4.7,318.8974358974359,84.23931623931624,23.0,52.7,1.4568,4.0,5.0,9.0,0.8,4.0718749999999995,275.0,275.0,4.5,2.7,320.9230769230769,367.5128205128205,84.51282051282051,90.80341880341881
2004-09-04,5:00:00,0.8,275.0,4.6,316.87179487179486,83.96581196581197,22.1,54.5,1.4337,5.0,5.0,9.0,0.8,4.1125,275.0,275.0,4.7,3.3,318.8974358974359,365.4871794871795,84.23931623931624,90.52991452991454
2004-09-04,6:00:00,1.0,275.0,5.3,314.84615384615387,83.6923076923077,22.5,53.6,1.4422,6.0,5.0,9.0,0.8,4.153124999999999,275.0,275.0,4.6,5.1,316.87179487179486,363.46153846153845,83.96581196581197,90.25641025641025
2004-09-04,7:00:00,1.7,275.0,9.1,312.8205128205128,83.41880341880342,22.0,55.4,1.4436,7.0,5.0,9.0,1.0,4.19375,275.0,275.0,5.3,18.0,314.84615384615387,361.43589743589746,83.6923076923077,89.98290598290598
2004-09-04,8:00:00,1.9,275.0,11.0,310.7948717948718,83.14529914529915,23.4,51.6,1.4639,8.0,5.0,9.0,1.7,4.234375,275.0,275.0,9.1,34.5,312.8205128205128,359.4102564102564,83.41880341880342,89.7094017094017
2004-09-04,9:00:00,2.0,275.0,10.3,308.7692307692308,82.87179487179488,26.7,43.0,1.4808,9.0,5.0,9.0,1.9,4.2749999999999995,275.0,275.0,11.0,20.0,310.7948717948718,357.38461538461536,83.14529914529915,89.43589743589743
2004-09-04,10:00:00,2.2,275.0,11.2,306.7435897435897,82.59829059829059,31.3,32.9,1.4771,10.0,5.0,9.0,2.0,4.315625,275.0,275.0,10.3,18.9,308.7692307692308,355.35897435897436,82.87179487179488,89.16239316239316
2004-09-04,11:00:00,2.3,275.0,12.9,304.71794871794873,82.32478632478632,34.8,27.1,1.4837,11.0,5.0,9.0,2.2,4.356249999999999,275.0,275.0,11.2,17.0,306.7435897435897,353.3333333333333,82.59829059829059,88.88888888888889
2004-09-04,12:00:00,2.3,275.0,13.2,302.6923076923077,82.05128205128204,38.3,21.5,1.4263,12.0,5.0,9.0,2.3,4.396875,275.0,275.0,12.9,13.4,304.71794871794873,351.3076923076923,82.32478632478632,88.61538461538461
2004-09-04,13:00:00,1.8,275.0,9.8,300.6666666666667,81.77777777777777,37.1,21.2,1.3107,13.0,5.0,9.0,2.3,4.4375,275.0,275.0,13.2,11.2,302.6923076923077,349.28205128205127,82.05128205128204,88.34188034188034
2004-09-04,14:00:00,1.4,275.0,7.9,298.64102564102564,81.5042735042735,37.3,20.3,1.2771,14.0,5.0,9.0,1.8,4.4781249999999995,275.0,275.0,9.8,11.6,300.6666666666667,347.2564102564103,81.77777777777777,88.06837606837607
2004-09-04,15:00:00,1.6,275.0,8.3,296.61538461538464,81.23076923076923,38.3,19.3,1.2736,15.0,5.0,9.0,1.4,4.51875,275.0,275.0,7.9,13.5,298.64102564102564,345.2307692307692,81.5042735042735,87.7948717948718
2004-09-04,16:00:00,2.3,275.0,11.9,294.5897435897436,80.95726495726495,40.7,17.0,1.2793,16.0,5.0,9.0,1.6,4.559374999999999,275.0,275.0,8.3,13.9,296.61538461538464,343.2051282051282,81.23076923076923,87.52136752136752
2004-09-04,17:00:00,2.4,275.0,12.3,292.56410256410254,80.68376068376068,39.5,18.5,1.3076,17.0,5.0,9.0,2.3,4.6,275.0,275.0,11.9,21.9,294.5897435897436,341.1794871794872,80.95726495726495,87.24786324786325
2004-09-04,18:00:00,2.1,275.0,10.0,290.53846153846155,80.41025641025641,36.6,22.6,1.3664,18.0,5.0,9.0,2.4,4.3,275.0,275.0,12.3,23.2,292.56410256410254,339.1538461538462,80.68376068376068,86.97435897435898
2004-09-04,19:00:00,1.8,275.0,9.1,288.51282051282055,80.13675213675214,32.8,28.2,1.3842,19.0,5.0,9.0,2.1,4.9,275.0,275.0,10.0,24.5,290.53846153846155,337.12820512820514,80.41025641025641,86.7008547008547
2004-09-04,20:00:00,1.7,275.0,7.8,286.4871794871795,79.86324786324786,30.7,30.7,1.3338,20.0,5.0,9.0,1.8,4.0,275.0,275.0,9.1,16.3,288.51282051282055,335.1025641025641,80.13675213675214,86.42735042735043
2004-09-04,21:00:00,1.9,275.0,10.3,284.46153846153845,79.58974358974359,30.1,28.7,1.2052,21.0,5.0,9.0,1.7,2.6,275.0,275.0,7.8,13.1,286.4871794871795,333.0769230769231,79.86324786324786,86.15384615384616
2004-09-04,22:00:00,1.6,275.0,8.0,282.43589743589746,79.31623931623932,29.7,25.4,1.044,22.0,5.0,9.0,1.9,1.3,275.0,275.0,10.3,8.1,284.46153846153845,331.05128205128204,79.58974358974359,85.88034188034187
2004-09-04,23:00:00,2.6,275.0,13.3,280.4102564102564,79.04273504273505,29.6,24.3,0.9889,23.0,5.0,9.0,1.6,1.5,275.0,275.0,8.0,8.1,282.43589743589746,329.025641025641,79.31623931623932,85.6068376068376
2004-09-05,0:00:00,5.8,275.0,30.3,278.38461538461536,78.76923076923077,28.0,29.1,1.0846,0.0,6.0,9.0,2.6,2.2,275.0,275.0,13.3,11.4,280.4102564102564,327.0,79.04273504273505,85.33333333333333
2004-09-05,1:00:00,3.0,275.0,18.5,276.35897435897436,78.4957264957265,27.2,33.3,1.1788,1.0,6.0,9.0,5.8,1.2,275.0,275.0,30.3,6.7,278.38461538461536,324.974358974359,78.76923076923077,85.05982905982906
2004-09-05,2:00:00,1.5,275.0,7.3,274.33333333333337,78.22222222222223,27.5,30.9,1.1155,2.0,6.0,9.0,3.0,0.9,275.0,275.0,18.5,6.2,276.35897435897436,322.94871794871796,78.4957264957265,84.78632478632478
2004-09-05,3:00:00,0.9,275.0,4.2,272.3076923076923,77.94871794871794,27.1,33.3,1.1762,3.0,6.0,9.0,1.5,0.8,275.0,275.0,7.3,4.5,274.33333333333337,320.9230769230769,78.22222222222223,84.51282051282051
2004-09-05,4:00:00,1.1,275.0,5.1,270.28205128205127,77.67521367521367,26.4,35.1,1.1919,4.0,6.0,9.0,0.9,0.8,275.0,275.0,4.2,4.7,272.3076923076923,318.8974358974359,77.94871794871794,84.23931623931624
2004-09-05,5:00:00,0.9,275.0,4.4,268.2564102564103,77.4017094017094,25.6,37.6,1.2131,5.0,6.0,9.0,1.1,0.8,275.0,275.0,5.1,4.6,270.28205128205127,316.87179487179486,77.67521367521367,83.96581196581197
2004-09-05,6:00:00,0.7,275.0,2.2,266.2307692307692,77.12820512820512,25.4,38.6,1.2352,6.0,6.0,9.0,0.9,1.0,275.0,275.0,4.4,5.3,268.2564102564103,314.84615384615387,77.4017094017094,83.6923076923077
2004-09-05,7:00:00,0.6,275.0,2.9,264.2051282051282,76.85470085470085,25.5,38.2,1.2296,7.0,6.0,9.0,0.7,1.7,275.0,275.0,2.2,9.1,266.2307692307692,312.8205128205128,77.12820512820512,83.41880341880342
2004-09-05,8:00:00,0.7,275.0,2.5,262.1794871794872,76.58119658119658,27.0,34.3,1.2089,8.0,6.0,9.0,0.6,1.9,275.0,275.0,2.9,11.0,264.2051282051282,310.7948717948718,76.85470085470085,83.14529914529915
2004-09-05,9:00:00,0.8,275.0,2.8,260.1538461538462,76.3076923076923,29.9,29.6,1.2296,9.0,6.0,9.0,0.7,2.0,275.0,275.0,2.5,10.3,262.1794871794872,308.7692307692308,76.58119658119658,82.87179487179488
2004-09-05,10:00:00,0.9,275.0,3.0,258.12820512820514,76.03418803418803,31.9,26.8,1.2477,10.0,6.0,9.0,0.8,2.2,275.0,275.0,2.8,11.2,260.1538461538462,306.7435897435897,76.3076923076923,82.59829059829059
2004-09-05,11:00:00,1.0,275.0,2.7,256.1025641025641,75.76068376068376,33.0,23.5,1.1583,11.0,6.0,9.0,0.9,2.3,275.0,275.0,3.0,12.9,258.12820512820514,304.71794871794873,76.03418803418803,82.32478632478632
2004-09-05,12:00:00,0.9,275.0,3.0,254.0769230769231,75.48717948717949,34.5,19.3,1.0369,12.0,6.0,9.0,1.0,2.3,275.0,275.0,2.7,13.2,256.1025641025641,302.6923076923077,75.76068376068376,82.05128205128204
2004-09-05,13:00:00,0.7,275.0,2.4,252.05128205128204,75.21367521367522,33.2,19.0,0.9533,13.0,6.0,9.0,0.9,1.8,275.0,275.0,3.0,9.8,254.0769230769231,300.6666666666667,75.48717948717949,81.77777777777777
2004-09-05,14:00:00,0.6,275.0,2.2,250.02564102564102,74.94017094017093,32.2,20.5,0.9699,14.0,6.0,9.0,0.7,1.4,275.0,275.0,2.4,7.9,252.05128205128204,298.64102564102564,75.21367521367522,81.5042735042735
2004-09-05,15:00:00,0.6,275.0,1.9,248.0,74.66666666666666,32.6,17.5,0.8467,15.0,6.0,9.0,0.6,1.6,275.0,275.0,2.2,8.3,250.02564102564102,296.61538461538464,74.94017094017093,81.23076923076923
2004-09-05,16:00:00,0.8,275.0,2.7,245.97435897435898,74.39316239316238,33.0,17.5,0.8683,16.0,6.0,9.0,0.6,2.3,275.0,275.0,1.9,11.9,248.0,294.5897435897436,74.66666666666666,80.95726495726495
2004-09-05,17:00:00,0.9,275.0,3.4,243.94871794871796,74.11965811965811,32.9,17.5,0.8622,17.0,6.0,9.0,0.8,2.4,275.0,275.0,2.7,12.3,245.97435897435898,292.56410256410254,74.39316239316238,80.68376068376068
2004-09-05,18:00:00,1.1,275.0,4.3,241.92307692307693,73.84615384615384,31.6,18.0,0.8243,18.0,6.0,9.0,0.9,2.1,275.0,275.0,3.4,10.0,243.94871794871796,290.53846153846155,74.11965811965811,80.41025641025641
2004-09-05,19:00:00,1.7,275.0,7.0,239.8974358974359,73.57264957264957,29.3,20.4,0.8162,19.0,6.0,9.0,1.1,1.8,275.0,275.0,4.3,9.1,241.92307692307693,288.51282051282055,73.84615384615384,80.13675213675214
2004-09-05,20:00:00,1.5,275.0,5.5,237.8717948717949,73.2991452991453,27.8,24.4,0.9002,20.0,6.0,9.0,1.7,1.7,275.0,275.0,7.0,7.8,239.8974358974359,286.4871794871795,73.57264957264957,79.86324786324786
2004-09-05,21:00:00,1.6,275.0,7.0,235.84615384615387,73.02564102564102,27.1,26.9,0.9524,21.0,6.0,9.0,1.5,1.9,275.0,275.0,5.5,10.3,237.8717948717949,284.46153846153845,73.2991452991453,79.58974358974359
2004-09-05,22:00:00,1.7,275.0,6.7,233.82051282051282,72.75213675213675,26.3,29.5,0.9959,22.0,6.0,9.0,1.6,1.6,275.0,275.0,7.0,8.0,235.84615384615387,282.43589743589746,73.02564102564102,79.31623931623932
2004-09-05,23:00:00,1.3,275.0,5.1,231.7948717948718,72.47863247863248,25.9,32.9,1.0826,23.0,6.0,9.0,1.7,2.6,275.0,275.0,6.7,13.3,233.82051282051282,280.4102564102564,72.75213675213675,79.04273504273505
2004-09-06,0:00:00,1.3,275.0,4.1,229.76923076923077,72.2051282051282,25.3,36.9,1.1764,0.0,0.0,9.0,1.3,5.8,275.0,275.0,5.1,30.3,231.7948717948718,278.38461538461536,72.47863247863248,78.76923076923077
2004-09-06,1:00:00,1.0,275.0,3.2,227.74358974358975,71.93162393162393,24.8,40.1,1.2378,1.0,0.0,9.0,1.3,3.0,275.0,275.0,4.1,18.5,229.76923076923077,276.35897435897436,72.2051282051282,78.4957264957265
2004-09-06,2:00:00,0.6,275.0,1.7,225.71794871794873,71.65811965811966,24.3,42.9,1.2906,2.0,0.0,9.0,1.0,1.5,275.0,275.0,3.2,7.3,227.74358974358975,274.33333333333337,71.93162393162393,78.22222222222223
2004-09-06,3:00:00,0.5,275.0,1.0,223.6923076923077,71.38461538461539,24.0,45.5,1.3404,3.0,0.0,9.0,0.6,0.9,275.0,275.0,1.7,4.2,225.71794871794873,272.3076923076923,71.65811965811966,77.94871794871794
2004-09-06,4:00:00,0.45,275.0,1.0,221.66666666666669,71.11111111111111,23.9,47.4,1.3881,4.0,0.0,9.0,0.5,1.1,275.0,275.0,1.0,5.1,223.6923076923077,270.28205128205127,71.38461538461539,77.67521367521367
2004-09-06,5:00:00,0.4,275.0,1.9,219.64102564102564,70.83760683760684,23.5,49.1,1.3991,5.0,0.0,9.0,0.45,0.9,275.0,275.0,1.0,4.4,221.66666666666669,268.2564102564103,71.11111111111111,77.4017094017094
2004-09-06,6:00:00,0.7,275.0,3.1,217.6153846153846,70.56410256410257,23.7,49.2,1.4195,6.0,0.0,9.0,0.4,0.7,275.0,275.0,1.9,2.2,219.64102564102564,266.2307692307692,70.83760683760684,77.12820512820512
2004-09-06,7:00:00,1.8,275.0,7.8,215.5897435897436,70.2905982905983,23.6,49.6,1.4247,7.0,0.0,9.0,0.7,0.6,275.0,275.0,3.1,2.9,217.6153846153846,264.2051282051282,70.56410256410257,76.85470085470085
2004-09-06,8:00:00,1.9,275.0,8.5,213.56410256410257,70.01709401709401,24.3,45.4,1.365,8.0,0.0,9.0,1.8,0.7,275.0,275.0,7.8,2.5,215.5897435897436,262.1794871794872,70.2905982905983,76.58119658119658
2004-09-06,9:00:00,1.7,275.0,8.0,211.53846153846155,69.74358974358974,26.3,38.3,1.2932,9.0,0.0,9.0,1.9,0.8,275.0,275.0,8.5,2.8,213.56410256410257,260.1538461538462,70.01709401709401,76.3076923076923
2004-09-06,10:00:00,1.3,275.0,5.7,209.51282051282053,69.47008547008546,27.6,34.2,1.2464,10.0,0.0,9.0,1.7,0.9,275.0,275.0,8.0,3.0,211.53846153846155,258.12820512820514,69.74358974358974,76.03418803418803
2004-09-06,11:00:00,1.4,275.0,6.6,207.4871794871795,69.19658119658119,29.2,29.1,1.1586,11.0,0.0,9.0,1.3,1.0,275.0,275.0,5.7,2.7,209.51282051282053,256.1025641025641,69.47008547008546,75.76068376068376
2004-09-06,12:00:00,1.3,275.0,5.3,205.46153846153848,68.92307692307692,29.2,28.6,1.1423,12.0,0.0,9.0,1.4,0.9,275.0,275.0,6.6,3.0,207.4871794871795,254.0769230769231,69.19658119658119,75.48717948717949
2004-09-06,13:00:00,1.4,275.0,6.0,203.43589743589746,68.64957264957265,29.4,28.3,1.1434,13.0,0.0,9.0,1.3,0.7,275.0,275.0,5.3,2.4,205.46153846153848,252.05128205128204,68.92307692307692,75.21367521367522
2004-09-06,14:00:00,1.2,275.0,5.4,201.4102564102564,68.37606837606837,29.8,28.0,1.1558,14.0,0.0,9.0,1.4,0.6,275.0,275.0,6.0,2.2,203.43589743589746,250.02564102564102,68.64957264957265,74.94017094017093
2004-09-06,15:00:00,1.3,275.0,6.1,199.3846153846154,68.1025641025641,30.1,26.7,1.1217,15.0,0.0,9.0,1.2,0.6,275.0,275.0,5.4,1.9,201.4102564102564,248.0,68.37606837606837,74.66666666666666
2004-09-06,16:00:00,1.5,275.0,6.7,197.35897435897436,67.82905982905983,30.1,27.2,1.1406,16.0,0.0,9.0,1.3,0.8,275.0,275.0,6.1,2.7,199.3846153846154,245.97435897435898,68.1025641025641,74.39316239316238
2004-09-06,17:00:00,2.3,275.0,11.7,195.33333333333334,67.55555555555556,29.6,27.5,1.1229,17.0,0.0,9.0,1.5,0.9,275.0,275.0,6.7,3.4,197.35897435897436,243.94871794871796,67.82905982905983,74.11965811965811
2004-09-06,18:00:00,2.6,275.0,13.5,193.30769230769232,67.28205128205127,29.6,27.7,1.1278,18.0,0.0,9.0,2.3,1.1,275.0,275.0,11.7,4.3,195.33333333333334,241.92307692307693,67.55555555555556,73.84615384615384
2004-09-06,19:00:00,2.9,275.0,13.5,191.2820512820513,67.008547008547,28.0,30.1,1.1226,19.0,0.0,9.0,2.6,1.7,275.0,275.0,13.5,7.0,193.30769230769232,239.8974358974359,67.28205128205127,73.57264957264957
2004-09-06,20:00:00,1.8,275.0,8.5,189.25641025641028,66.73504273504273,26.8,33.8,1.1723,20.0,0.0,9.0,2.9,1.5,275.0,275.0,13.5,5.5,191.2820512820513,237.8717948717949,67.008547008547,73.2991452991453
2004-09-06,21:00:00,1.3,275.0,5.5,187.23076923076923,66.46153846153845,25.7,35.8,1.16,21.0,0.0,9.0,1.8,1.6,275.0,275.0,8.5,7.0,189.25641025641028,235.84615384615387,66.73504273504273,73.02564102564102
2004-09-06,22:00:00,1.3,275.0,5.8,185.2051282051282,66.18803418803418,25.4,35.2,1.1255,22.0,0.0,9.0,1.3,1.7,275.0,275.0,5.5,6.7,187.23076923076923,233.82051282051282,66.46153846153845,72.75213675213675
2004-09-06,23:00:00,1.2,275.0,4.8,183.17948717948718,65.91452991452991,25.0,37.3,1.1614,23.0,0.0,9.0,1.3,1.3,275.0,275.0,5.8,5.1,185.2051282051282,231.7948717948718,66.18803418803418,72.47863247863248
2004-09-07,0:00:00,1.2,275.0,5.2,181.15384615384616,65.64102564102564,24.6,40.5,1.2362,0.0,1.0,9.0,1.2,1.3,275.0,275.0,4.8,4.1,183.17948717948718,229.76923076923077,65.91452991452991,72.2051282051282
2004-09-07,1:00:00,0.8,275.0,3.0,179.12820512820514,65.36752136752136,24.2,43.8,1.3057,1.0,1.0,9.0,1.2,1.0,275.0,275.0,5.2,3.2,181.15384615384616,227.74358974358975,65.64102564102564,71.93162393162393
2004-09-07,2:00:00,0.6,275.0,2.7,177.10256410256412,65.09401709401709,24.0,43.7,1.2876,2.0,1.0,9.0,0.8,0.6,275.0,275.0,3.0,1.7,179.12820512820514,225.71794871794873,65.36752136752136,71.65811965811966
2004-09-07,3:00:00,0.6,275.0,3.6,175.0769230769231,64.82051282051282,21.9,48.3,1.2522,3.0,1.0,9.0,0.6,0.5,275.0,275.0,2.7,1.0,177.10256410256412,223.6923076923077,65.09401709401709,71.38461538461539
2004-09-07,4:00:00,0.6,275.0,4.4,173.05128205128207,64.54700854700855,22.4,47.2,1.2593,4.0,1.0,9.0,0.6,0.45,275.0,275.0,3.6,1.0,175.0769230769231,221.66666666666669,64.82051282051282,71.11111111111111
2004-09-07,5:00:00,0.7,275.0,4.0,171.02564102564105,64.27350427350427,22.9,46.5,1.2861,5.0,1.0,9.0,0.6,0.4,275.0,275.0,4.4,1.9,173.05128205128207,219.64102564102564,64.54700854700855,70.83760683760684
2004-09-07,6:00:00,1.3,275.0,7.7,169.0,64.0,23.1,47.0,1.3122,6.0,1.0,9.0,0.7,0.7,275.0,275.0,4.0,3.1,171.02564102564105,217.6153846153846,64.27350427350427,70.56410256410257
2004-09-07,7:00:00,2.5,275.0,13.9,231.0,72.0,23.7,46.2,1.3376,7.0,1.0,9.0,1.3,1.8,275.0,275.0,7.7,7.8,169.0,215.5897435897436,64.0,70.2905982905983
2004-09-07,8:00:00,3.4,275.0,22.0,232.0,73.0,25.8,41.9,1.3688,8.0,1.0,9.0,2.5,1.9,275.0,275.0,13.9,8.5,231.0,213.56410256410257,72.0,70.01709401709401
2004-09-07,9:00:00,2.1,275.0,10.2,145.0,64.0,27.3,38.3,1.3669,9.0,1.0,9.0,3.4,1.7,275.0,275.0,22.0,8.0,232.0,211.53846153846155,73.0,69.74358974358974
2004-09-07,10:00:00,2.2,275.0,10.4,170.0,74.0,31.0,29.1,1.2885,10.0,1.0,9.0,2.1,1.3,275.0,275.0,10.2,5.7,145.0,209.51282051282053,64.0,69.47008547008546
2004-09-07,11:00:00,1.7,275.0,8.0,214.0,89.0,31.6,25.5,1.1638,11.0,1.0,9.0,2.2,1.4,275.0,275.0,10.4,6.6,170.0,207.4871794871795,74.0,69.19658119658119
2004-09-07,12:00:00,2.1,275.0,10.1,222.48387096774195,92.19354838709677,32.5,21.2,1.0173,12.0,1.0,9.0,1.7,1.3,275.0,275.0,8.0,5.3,214.0,205.46153846153848,89.0,68.92307692307692
2004-09-07,13:00:00,2.2,275.0,10.7,230.96774193548387,95.38709677419355,31.7,20.5,0.9428,13.0,1.0,9.0,2.1,1.4,275.0,275.0,10.1,6.0,222.48387096774195,203.43589743589746,92.19354838709677,68.64957264957265
2004-09-07,14:00:00,1.4,275.0,7.9,239.4516129032258,98.58064516129032,31.5,21.5,0.9768,14.0,1.0,9.0,2.2,1.2,275.0,275.0,10.7,5.4,230.96774193548387,201.4102564102564,95.38709677419355,68.37606837606837
2004-09-07,15:00:00,1.4,275.0,7.1,247.93548387096774,101.7741935483871,31.6,20.8,0.9562,15.0,1.0,9.0,1.4,1.3,275.0,275.0,7.9,6.1,239.4516129032258,199.3846153846154,98.58064516129032,68.1025641025641
2004-09-07,16:00:00,1.6,275.0,9.0,256.4193548387097,104.96774193548387,32.4,19.4,0.9279,16.0,1.0,9.0,1.4,1.5,275.0,275.0,7.1,6.7,247.93548387096774,197.35897435897436,101.7741935483871,67.82905982905983
2004-09-07,17:00:00,2.3,275.0,11.2,264.9032258064516,108.16129032258064,31.7,20.3,0.9336,17.0,1.0,9.0,1.6,2.3,275.0,275.0,9.0,11.7,256.4193548387097,195.33333333333334,104.96774193548387,67.55555555555556
2004-09-07,18:00:00,3.3,275.0,16.0,273.38709677419354,111.35483870967741,31.1,21.0,0.9337,18.0,1.0,9.0,2.3,2.6,275.0,275.0,11.2,13.5,264.9032258064516,193.30769230769232,108.16129032258064,67.28205128205127
2004-09-07,19:00:00,4.1,275.0,19.9,281.8709677419355,114.54838709677419,28.9,25.4,0.9933,19.0,1.0,9.0,3.3,2.9,275.0,275.0,16.0,13.5,273.38709677419354,191.2820512820513,111.35483870967741,67.008547008547
2004-09-07,20:00:00,3.3,275.0,15.3,290.35483870967744,117.74193548387098,27.4,30.8,1.1112,20.0,1.0,9.0,4.1,1.8,275.0,275.0,19.9,8.5,281.8709677419355,189.25641025641028,114.54838709677419,66.73504273504273
2004-09-07,21:00:00,2.2,275.0,11.1,298.8387096774194,120.93548387096774,26.3,34.1,1.1453,21.0,1.0,9.0,3.3,1.3,275.0,275.0,15.3,5.5,290.35483870967744,187.23076923076923,117.74193548387098,66.46153846153845
2004-09-07,22:00:00,2.2600000000000002,275.0,10.0,307.3225806451613,124.12903225806451,25.4,35.2,1.1288,22.0,1.0,9.0,2.2,1.3,275.0,275.0,11.1,5.8,298.8387096774194,185.2051282051282,120.93548387096774,66.18803418803418
2004-09-07,23:00:00,2.3200000000000003,275.0,12.227272727272727,315.80645161290323,127.32258064516128,25.154545454545453,35.0,1.1078818181818182,23.0,1.0,9.0,2.2600000000000002,1.2,275.0,275.0,10.0,4.8,307.3225806451613,183.17948717948718,124.12903225806451,65.91452991452991
2004-09-08,0:00:00,2.38,275.0,14.454545454545453,324.2903225806452,130.51612903225805,24.909090909090907,34.800000000000004,1.0869636363636364,0.0,2.0,9.0,2.3200000000000003,1.2,275.0,275.0,12.227272727272727,5.2,315.80645161290323,181.15384615384616,127.32258064516128,65.64102564102564
2004-09-08,1:00:00,2.44,275.0,16.68181818181818,332.7741935483871,133.70967741935482,24.663636363636364,34.6,1.0660454545454545,1.0,2.0,9.0,2.38,0.8,275.0,275.0,14.454545454545453,3.0,324.2903225806452,179.12820512820514,130.51612903225805,65.36752136752136
2004-09-08,2:00:00,2.5,275.0,18.909090909090907,341.258064516129,136.90322580645162,24.418181818181818,34.4,1.0451272727272727,2.0,2.0,9.0,2.44,0.6,275.0,275.0,16.68181818181818,2.7,332.7741935483871,177.10256410256412,133.70967741935482,65.09401709401709
2004-09-08,3:00:00,2.56,275.0,21.136363636363633,349.741935483871,140.09677419354838,24.172727272727272,34.2,1.0242090909090908,3.0,2.0,9.0,2.5,0.6,275.0,275.0,18.909090909090907,3.6,341.258064516129,175.0769230769231,136.90322580645162,64.82051282051282
2004-09-08,4:00:00,2.62,275.0,23.363636363636363,358.2258064516129,143.29032258064515,23.927272727272726,34.0,1.003290909090909,4.0,2.0,9.0,2.56,0.6,275.0,275.0,21.136363636363633,4.4,349.741935483871,173.05128205128207,140.09677419354838,64.54700854700855
2004-09-08,5:00:00,2.68,275.0,25.59090909090909,366.7096774193549,146.48387096774195,23.68181818181818,33.800000000000004,0.9823727272727273,5.0,2.0,9.0,2.62,0.7,275.0,275.0,23.363636363636363,4.0,358.2258064516129,171.02564102564105,143.29032258064515,64.27350427350427
2004-09-08,6:00:00,2.74,275.0,27.818181818181817,375.19354838709677,149.67741935483872,23.436363636363634,33.6,0.9614545454545456,6.0,2.0,9.0,2.68,1.3,275.0,275.0,25.59090909090909,7.7,366.7096774193549,169.0,146.48387096774195,64.0
2004-09-08,7:00:00,2.8,275.0,30.045454545454543,383.6774193548387,152.8709677419355,23.19090909090909,33.4,0.9405363636363637,7.0,2.0,9.0,2.74,2.5,275.0,275.0,27.818181818181817,13.9,375.19354838709677,231.0,149.67741935483872,72.0
2004-09-08,8:00:00,2.86,275.0,32.272727272727266,392.16129032258067,156.06451612903226,22.945454545454545,33.2,0.9196181818181819,8.0,2.0,9.0,2.8,3.4,275.0,275.0,30.045454545454543,22.0,383.6774193548387,232.0,152.8709677419355,73.0
